Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid
288.3,59916,51.89816666666666,4.2935066666666675,1,15,"true","true",-128,0,10.4,0,1,21,511,244087627,"true"
344.6,59916,59.04080333333333,10.041756666666666,3,5,"true","false",0,0,0,0,0,21,241,258092000,"true"
1.9,59916,25.911726666666667,-79.72529833333333,1,0,"true","false",0,0,13.8,0,0,16,6,246596000,"true"
0.1,59916,60.160925,24.922551666666667,3,5,"true","false",0,0,0,0,1,21,172,230992650,"true"
316.7,59916,60.189103333333335,19.11462,3,0,"true","false",0,0,17.6,0,0,20,319,209276000,"true"
320.4,59916,35.88140333333333,14.517253333333334,1,5,"true","false",0,0,0,0,0,13,46,247295600,"true"
296.9,59916,54.492198333333334,11.590736666666666,1,0,"true","false",0,0,9.3,0,0,19,298,538006784,"true"
275.2,59916,43.642741666666666,-79.34763333333333,1,15,"false","true",-128,0,0,0,0,21,511,316045066,"true"
83.4,59916,38.49808666666667,118.32483833333335,3,1,"true","false",0,0,0.1,0,0,4,85,414726000,"true"
360,59916,40.83714666666666,29.210861666666666,1,0,"true","true",0,0,0.1,0,0,21,164,271047106,"true"
360,59916,49.49562,0.19458166666666665,1,15,"true","true",-128,0,0,0,0,21,511,226005110,"true"
360,59916,68.95845,33.03374,3,5,"false","false",-128,0,0,0,0,21,511,273425000,"true"
360,59916,51.282015,3.83847,3,4,"true","true",-128,0,0,0,0,21,511,244060102,"true"
25.5,59916,54.53971666666666,11.673531666666666,3,0,"false","false",127,0,13,0,0,22,25,219009338,"true"
218.2,59916,35.38632,139.74711,1,0,"false","false",0,0,11.1,0,0,22,217,431005054,"true"
104,59916,1.3062150000000001,103.647665,3,5,"false","false",0,0,0,0,0,20,44,210050000,"true"
360,59916,-2.4243183333333334,-54.69331666666667,1,9,"true","true",-128,0,0,0,0,21,511,710002311,"true"
273.8,59916,-38.04850333333333,-57.53629166666666,1,0,"false","false",-128,0,0,0,0,21,257,701000749,"true"
342.8,59916,32.908986666666664,-79.94193666666666,1,0,"false","false",-128,0,0.4,0,0,20,511,366996310,"true"
189.9,59916,59.93852166666667,5.327475000000001,3,1,"false","false",-128,0,0,0,0,20,511,257109500,"true"
360,59916,58.247238333333335,8.382933333333334,1,0,"true","true",-128,0,0.1,0,0,20,511,257038950,"true"
360,59916,66.02287,12.633595000000001,3,5,"true","true",-128,0,0,0,0,20,511,257325400,"true"
107.3,59916,66.20084833333334,13.009056666666668,1,0,"false","false",0,0,0,0,0,22,101,258674000,"true"
116.9,59916,68.60505333333334,14.458263333333333,1,7,"true","false",0,0,0,0,0,21,49,257045940,"true"
358.7,59916,27.922743333333337,-82.44646833333333,3,0,"true","false",0,0,0,0,0,22,51,369564000,"true"
41.6,59916,52.368188333333336,4.908336666666667,1,0,"true","true",-128,0,4.4,0,0,21,511,244196692,"true"
360,59916,24.454923333333333,54.492513333333335,3,15,"true","true",-128,0,0,0,0,21,511,470982000,"true"
275.9,59916,51.815415,4.77609,1,0,"true","false",0,0,8.3,0,1,30,273,244660931,"true"
0,59916,53.524095,9.889538333333332,1,7,"true","true",-128,0,0,0,0,21,511,211517160,"true"
42.1,59916,60.17313333333333,18.806874999999998,3,0,"true","false",127,0,0.1,0,0,20,174,265732720,"true"
275.3,59916,29.779615,-92.18357833333333,3,5,"false","false",-128,0,0,0,0,21,511,366748650,"true"
181.2,59916,37.781423333333336,-122.38650833333332,1,0,"true","true",-128,0,0,0,0,21,511,367425230,"true"
62,59916,44.832815,20.536091666666668,1,15,"true","true",-128,0,4.8,0,0,21,511,279202186,"true"
162.4,59916,59.90991333333333,30.412543333333335,1,15,"false","false",-128,0,0.1,0,0,1,511,273447690,"true"
71.3,59916,50.07530833333333,-4.4978299999999996,1,0,"true","false",0,0,16.7,0,0,15,72,230643000,"true"
360,59916,51.399015,-0.24599500000000002,1,15,"true","true",-128,0,0,0,0,21,511,451204780,"true"
190.4,59916,1.2362333333333335,103.86803333333334,1,0,"false","false",-128,0,10.2,0,0,22,511,564654000,"true"
314.2,59916,68.98184833333333,33.061011666666666,3,5,"true","true",0,0,6.4,0,0,20,313,273385040,"true"
360,59916,22.284916666666668,114.17373333333333,1,0,"true","true",127,0,0,0,0,21,146,477996739,"true"
213.4,59916,28.445611666666665,-15.027521666666667,3,0,"false","true",-127,0,9.7,0,0,21,223,257583000,"true"
58.1,59916,35.68073666666667,-5.29043,1,15,"false","false",-128,0,0.1,0,0,23,511,242400000,"true"
24.5,59916,49.684445,-124.85576833333333,1,8,"false","false",0,0,0.1,0,0,21,339,316005667,"true"
304,59916,36.836819999999996,-76.24792333333333,3,0,"false","false",0,0,0,0,0,60,23,368329550,"true"
360,59916,54.37249333333333,-5.554725,1,0,"true","true",-128,0,0,0,0,21,511,235003307,"true"
175.4,59916,41.19470166666667,-8.683255,3,5,"true","false",2,0,0,0,0,47,229,244198000,"true"
28.6,59916,34.86457166666666,-90.33304666666666,1,0,"false","false",0,0,4.5,0,0,21,31,367530760,"true"
0,59916,51.14235,4.326543333333333,1,15,"true","true",-128,0,0,0,0,21,511,205411090,"true"
60.7,59916,51.70148166666667,-8.517413333333334,1,15,"false","false",0,0,0,0,0,38,239,250001702,"true"
51,59916,40.64161166666667,-74.07275833333333,3,5,"false","false",0,0,0,0,0,21,261,366952870,"true"
42.3,59916,50.95288333333333,1.5535166666666667,1,0,"true","false",0,0,13.5,0,0,19,44,255804940,"true"
171.7,59916,51.763145,-8.255230000000001,1,0,"false","false",9,0,5.5,0,0,22,175,250004253,"true"
191.8,59916,-35.03854166666667,-56.055025,3,1,"false","false",0,0,0,0,0,22,79,565859000,"true"
273.7,59916,29.94708166666667,-90.22621333333333,1,0,"true","true",-128,0,0,0,0,22,511,367042160,"true"
274.4,59916,60.42185,22.16425,1,5,"false","false",0,0,6.8,0,0,20,274,234569000,"true"
360,59916,33.98328333333333,-118.45593666666667,1,0,"true","true",-128,0,0,0,0,21,511,367404860,"true"
352.7,59916,51.411453333333334,4.238296666666667,1,0,"true","true",-128,0,7.6,0,0,21,511,244189997,"true"
289.5,59916,42.28978166666666,-8.647998333333334,1,0,"true","true",0,0,0,0,0,22,56,224526000,"true"
360,59916,51.64747166666667,3.927493333333333,3,1,"true","true",-128,0,0,0,0,22,511,244020886,"true"
281.4,59916,53.97913666666667,8.464203333333334,1,0,"false","false",0,0,14.5,0,0,22,281,229453000,"true"
78,59916,53.867155000000004,8.708543333333333,1,7,"true","false",0,0,0,0,0,19,54,244090000,"true"
71,59916,34.98448333333333,128.90096666666668,1,0,"false","false",0,0,11.7,0,0,22,76,441236000,"true"
274,59916,24.465764999999998,54.479794999999996,3,5,"false","false",0,0,0,2,0,21,128,319239400,"true"
293.5,59916,51.462675,0.26798,2,0,"true","false",0,0,0,0,0,20,351,232049867,"true"
128.9,59916,-33.239925,115.53634000000001,3,1,"false","false",127,0,0.6,0,0,19,243,311000383,"true"
289.3,59916,51.83178833333333,4.548595000000001,1,0,"true","true",-128,0,8.5,0,0,21,511,205490890,"true"
245.4,59916,37.90514333333333,23.082816666666666,3,0,"false","false",0,0,0,0,0,20,71,241775000,"true"
225,59916,51.95052333333333,4.071166666666667,3,0,"true","true",-128,0,0.5,0,1,21,511,244710626,"true"
0,59916,24.806241666666665,54.660999999999994,3,5,"false","false",-128,0,0,0,0,20,511,371245000,"true"
191.6,59916,60.41522,5.316783333333333,3,5,"false","false",-128,0,0.1,0,0,20,511,257365400,"true"
349,59916,51.445993333333334,3.5893566666666668,3,7,"true","false",0,0,0.1,0,0,22,191,244179000,"true"
322.2,59916,-34.17243,-58.90956833333333,1,0,"false","false",0,1,2.3,0,0,60,327,636014263,"true"
130.9,59916,51.952533333333335,4.1566616666666665,1,0,"true","true",0,0,8.2,0,0,22,131,245127000,"true"
35,59916,1.2945616666666666,103.93685333333333,1,0,"true","false",-128,0,0,0,0,21,511,563031300,"true"
360,59916,51.884705000000004,4.292626666666666,3,5,"true","true",0,0,0.1,0,0,21,192,205419690,"true"
199.2,59916,47.17280166666667,-122.60403,1,0,"true","false",0,0,0,0,0,20,246,366988880,"true"
118.7,59916,50.77645166666667,7.05358,1,0,"true","false",-128,0,4.7,0,2,21,511,244710232,"true"
136,59916,42.558303333333335,131.05922166666667,3,1,"true","false",0,0,0,0,0,12,269,370007000,"true"
281.4,59916,51.86783833333333,6.059523333333333,1,0,"true","true",-128,0,7.1,0,0,22,511,244700388,"true"
32.7,59916,51.50410333333333,0.5025933333333333,3,5,"false","false",-1,0,0,0,0,22,259,352948000,"true"
322.8,59916,52.78620333333333,2.127155,3,0,"false","false",127,0,6.3,0,0,21,312,244703000,"true"
235.3,59916,49.24791333333334,8.407421666666666,1,0,"true","true",-128,0,4.2,0,0,22,511,244710492,"true"
193.6,59916,-38.04886166666667,-57.535905,1,0,"false","false",-128,0,0,0,0,22,511,701006040,"true"
254.2,59916,53.17718166666667,5.413946666666666,3,0,"true","false",0,0,0.7,0,0,22,71,245585000,"true"
314.8,59916,37.91679666666666,23.087944999999998,3,5,"false","false",0,0,0,0,0,21,234,241109000,"true"
338.4,59916,52.702315,5.2987,1,0,"false","true",-128,0,0,0,0,21,511,246087000,"true"
249.9,59916,57.706985,11.958783333333335,1,15,"false","false",-128,0,0,0,0,21,511,265592200,"true"
360,59916,54.52633333333333,18.548221666666667,1,3,"true","false",0,0,0,0,0,22,268,261498000,"true"
199.9,59916,43.14469999999999,131.89706666666666,1,15,"true","true",-128,0,0.2,0,0,19,511,273437070,"true"
186.8,59916,37.947575,23.55412,3,5,"false","false",0,0,0,0,0,21,2,314188000,"true"
138.6,59916,50.88342166666666,-1.399575,1,0,"false","false",-127,0,35.1,0,0,21,133,235117926,"true"
51,59916,51.44448333333333,3.5896166666666667,1,7,"false","false",0,0,0,0,0,22,292,244615490,"true"
59.9,59916,54.29210333333333,-130.35564166666666,1,15,"true","false",-128,0,0,0,0,19,511,316005624,"true"
360,59916,51.89016,4.454985,1,15,"true","true",-128,0,0,0,0,21,511,244439109,"true"
360,59916,59.326858333333334,18.075576666666667,1,0,"true","false",0,0,0,0,0,22,283,265522470,"true"
111.8,59916,-7.19166,112.71958833333333,1,0,"false","true",-128,0,0,0,0,22,511,525019561,"true"
179,59916,40.44028333333333,17.196208333333335,3,1,"true","false",0,0,0.1,0,0,20,90,371600000,"true"
231.7,59916,29.790000000000003,-94.01483666666667,1,0,"true","false",0,0,7.2,0,0,20,231,367601620,"true"
173.5,59916,37.78908666666667,-122.38917833333333,1,0,"true","false",0,0,0.1,0,0,22,236,367733650,"true"
113.9,59916,29.966636666666666,-93.85835166666668,1,0,"false","false",0,0,0,0,0,22,196,368006670,"true"
24.2,59916,50.41356833333334,-57.662373333333335,1,0,"true","false",0,0,10.9,0,0,22,25,316133000,"true"
320.6,59916,29.980481666666666,-93.87632666666667,3,5,"true","false",0,0,0,0,0,22,275,367614890,"true"
52.8,59916,54.516283333333334,10.02553,1,8,"false","false",-128,0,3.9,0,0,21,511,211302890,"true"
139,59916,37.50139166666667,126.450935,3,15,"false","false",11,0,3.6,0,0,19,358,440713500,"true"
92,59916,54.415499999999994,11.782233333333332,1,0,"true","false",0,0,10.7,0,0,20,95,636021942,"true"
360,59916,51.902838333333335,5.54626,3,5,"true","true",0,0,0,0,1,22,355,205548590,"true"
207,59916,1.1999866666666668,103.7446,1,15,"true","false",-128,0,0.3,0,0,21,511,565923000,"true"
0.6,59916,61.709195,4.18635,1,0,"false","false",-4,0,14.3,0,0,20,3,235572000,"true"
292.6,59916,59.17798833333333,11.158153333333333,1,0,"false","false",0,0,0,0,0,22,82,257123900,"true"
223.1,59916,59.078235,10.87204,1,7,"false","false",-128,0,0,0,0,22,511,257797700,"true"
360,59916,52.70539333333333,5.748358333333333,1,0,"true","true",-128,0,0,0,0,21,511,244700425,"true"
360,59916,52.85639166666667,5.678846666666667,1,15,"true","true",-128,0,0,0,0,22,511,244750047,"true"
348.8,59916,69.771605,30.420669999999998,1,5,"false","false",-8,0,8.5,0,0,21,348,257132700,"true"
23,59916,52.660135,5.601543333333334,1,0,"true","false",0,0,0,0,1,21,356,244710106,"true"
74.6,59916,49.90956666666667,-2.192475,1,0,"false","false",-4,0,17,0,0,25,75,563545000,"true"
360,59916,51.88908833333333,4.31299,1,0,"true","true",-128,0,0,0,0,21,511,244630750,"true"
59,59916,52.85848,5.679824999999999,1,4,"true","true",-128,0,0,0,1,15,511,244700356,"true"
233.2,59916,32.27236166666667,-90.95017166666666,1,12,"true","false",0,0,0,0,0,21,57,366995960,"true"
195.7,59916,20.88309333333333,106.63337833333334,1,15,"true","false",0,0,0,0,0,20,178,574123987,"true"
143.6,59916,50.39221333333333,-4.186893333333334,1,0,"false","false",0,0,0,0,0,22,232,232002836,"true"
289.9,59916,37.915258333333334,23.704381666666666,1,0,"false","false",-128,0,0,0,0,21,511,241772000,"true"
303.6,59916,59.286885,18.70534,1,15,"false","true",-128,0,0,0,0,22,511,265579740,"true"
15.3,59916,38.95886666666667,-74.86684,1,0,"true","false",0,0,0,0,0,22,205,366222630,"true"
242.6,59916,40.58573,-74.20953833333333,1,0,"false","false",0,0,0,0,0,19,324,367409290,"true"
238,59916,51.81886333333333,4.876126666666667,1,0,"false","false",0,0,0,0,0,22,267,245023000,"true"
99.8,59916,57.14248166666666,-2.09066,3,5,"false","false",0,0,0,0,0,20,99,232025613,"true"
312.8,59916,44.31129,8.496381666666666,3,5,"false","false",0,0,0,0,0,23,327,257615000,"true"
63.9,59916,55.58344833333333,15.294023333333334,1,0,"true","false",0,0,19,0,0,21,64,230007000,"true"
162.5,59916,-12.280045,115.88459333333334,1,0,"false","false",-3,0,12.9,0,0,18,156,538008792,"true"
48.5,59916,-21.412675,115.14591333333333,1,0,"false","false",0,0,12.5,0,0,21,49,311000228,"true"
250.9,59916,-20.673631666666665,116.55180333333332,3,0,"false","false",0,0,7.5,0,0,21,253,503699100,"true"
213,59916,37.56398333333333,-0.9606399999999999,3,0,"false","false",11,0,0,0,0,60,213,224121260,"true"
321.9,59916,51.454193333333336,4.011795,1,0,"false","false",-128,0,0,0,0,20,511,244391000,"true"
249.8,59916,42.22998333333333,-8.745133333333333,3,5,"true","true",-7,0,0,0,0,21,240,275467000,"true"
12.9,59916,59.39446833333333,5.272036666666667,1,0,"true","false",0,0,0,0,0,54,154,257097100,"true"
360,59916,1.299305,103.71969166666666,1,0,"false","true",-128,0,0.1,0,0,17,511,525100340,"true"
178.7,59916,30.03068,-90.47522166666666,3,0,"true","false",-127,0,0.4,0,0,21,358,368222890,"true"
316.8,59916,-3.913031666666667,102.288145,1,15,"false","false",-128,0,1.1,0,0,23,511,525300809,"true"
117.4,59916,49.30023166666667,-123.22705833333333,3,1,"false","false",0,0,0,0,0,20,28,564900000,"true"
7.4,59916,47.68692166666666,-122.44416500000001,1,0,"false","false",0,0,8.9,0,0,22,8,367579350,"true"
360,59916,52.69656,5.287733333333334,1,15,"true","true",-128,0,0,0,0,22,511,244700395,"true"
360,59916,52.10097,4.268578333333334,1,0,"true","true",-128,0,0,0,0,22,511,253796000,"true"
216.7,59916,54.651848333333334,-5.856528333333333,1,0,"true","false",-128,0,14.8,0,0,20,511,235089436,"true"
293.3,59916,50.74176166666667,7.1066883333333335,3,0,"false","true",-128,0,0,0,1,23,511,211477940,"true"
37.7,59916,58.97851,5.740008333333334,3,5,"true","false",-128,0,0,0,0,23,511,257071700,"true"
216,59916,40.69951833333334,-74.15184666666667,1,0,"true","false",0,0,0,0,0,41,202,367313240,"true"
0.1,59916,45.46857833333333,12.261708333333333,1,0,"false","false",0,0,0,0,0,21,93,247375100,"true"
7,59916,47.68692,-122.44416333333334,3,0,"false","false",0,0,8.8,0,0,60,8,367579350,"true"
360,59916,52.474133333333334,13.49668,1,0,"true","true",-128,0,0,0,0,22,511,211800140,"true"
182.9,59916,52.426155,4.835133333333333,1,0,"true","true",-128,0,0,0,0,22,511,244710577,"true"
75.7,59916,-34.89856833333333,-56.19934,1,0,"true","false",0,0,0.1,0,0,22,255,412329689,"true"
282.2,59916,35.08296666666667,129.0832166666667,3,5,"false","false",0,0,0,2,0,20,60,248992000,"true"
204.7,59916,55.283676666666665,-6.201875,1,0,"false","false",-127,0,9.3,0,0,21,206,232003949,"true"
81.2,59916,54.36445166666667,18.66688,3,5,"true","false",0,0,0,0,0,21,187,257053350,"true"
32.1,59916,54.27916333333334,9.635855,3,0,"true","false",0,0,6.7,0,0,23,35,304188000,"true"
111.8,59916,51.24894,4.31032,1,0,"true","true",-128,0,0,0,0,22,511,244730476,"true"
133.9,59916,44.674755,-63.605626666666666,3,5,"false","false",0,0,0,0,1,44,113,366230000,"true"
232.9,59916,52.45005666666667,13.157586666666667,3,0,"false","true",-128,0,7.8,0,0,22,511,244750832,"true"
236.1,59916,53.847545,8.751835,3,5,"false","false",0,0,0,0,0,21,302,255806359,"true"
29.1,59916,51.223706666666665,4.392008333333334,3,15,"true","true",-128,0,0,0,0,22,511,205043700,"true"
305.6,59916,29.955065,-90.06218833333334,3,0,"true","true",-128,0,0,0,0,23,511,366959350,"true"
359.4,59916,35.31733833333333,-88.18267666666667,3,12,"true","false",-127,0,5.5,0,0,21,349,368201570,"true"
50,59916,43.55721666666667,10.302999999999999,3,5,"false","false",-128,0,0,0,0,19,511,247046600,"true"
205.7,59916,43.54969333333334,10.300085,3,5,"false","false",-128,0,0,0,0,21,511,247356500,"true"
46.2,59916,37.770718333333335,-122.30013833333334,1,0,"true","false",0,0,0,0,0,22,92,368018070,"true"
221,59916,53.85417333333333,8.72256,1,0,"false","false",0,0,0,0,0,23,221,246852000,"true"
153.5,59916,51.82295166666667,3.376186666666667,3,1,"true","false",0,0,0.1,0,0,60,232,538005372,"true"
240.8,59916,37.98501666666667,-122.42896666666667,1,0,"false","false",0,0,3.1,0,0,21,250,367098550,"true"
59,59916,53.52491666666666,9.972100000000001,1,0,"true","false",-128,0,0,0,0,22,511,211180550,"true"
196.7,59916,49.816405,10.221661666666668,1,0,"false","false",-128,0,0,0,0,21,511,218025620,"true"
42.2,59916,24.422636666666666,118.61086833333334,1,0,"false","false",0,0,6.7,0,0,14,40,413317260,"true"
0,59916,51.78682,4.644279999999999,1,15,"true","true",-128,0,0,0,0,22,511,244670165,"true"
360,59916,51.89093666666667,4.621958333333334,1,0,"true","true",0,0,0,0,0,21,298,244867458,"true"
10.7,59916,51.837023333333335,4.660021666666666,1,0,"true","true",-128,0,0,0,1,21,511,244660033,"true"
360,59916,51.87803333333333,4.252173333333333,1,0,"true","true",-128,0,0,0,0,22,511,244650090,"true"
95,59916,39.14533333333333,8.3095,1,0,"true","false",-128,0,3.3,0,0,21,511,247294300,"true"
32.1,59916,-19.242223333333335,146.835165,1,0,"false","false",-128,0,5.5,0,0,23,511,503414700,"true"
300.6,59916,22.291288333333334,114.17394666666668,1,5,"true","true",-127,0,9.6,0,0,22,305,477996257,"true"
251.2,59916,51.86929333333333,6.045836666666667,1,0,"true","false",0,0,0,0,0,22,109,244690409,"true"
309.6,59916,56.16402,15.596174999999999,3,0,"true","true",-128,0,0,0,0,23,511,265604580,"true"
135,59916,54.52384166666666,18.587453333333332,3,1,"false","false",0,0,0,0,0,21,179,275511000,"true"
328.6,59916,55.988416666666666,12.710383333333334,3,0,"false","false",-127,0,10.5,0,0,23,328,265644320,"true"
0,59916,52.379241666666665,4.92909,3,0,"true","true",-128,0,0,0,0,22,511,244750202,"true"
180.8,59916,35.092729999999996,129.02639333333335,1,15,"false","true",-128,0,0,0,0,22,511,440106080,"true"
258.7,59916,52.637805,5.06313,1,8,"true","true",-128,0,0,0,0,21,511,244690765,"true"
141.6,59916,53.68383166666667,7.5646700000000004,1,0,"false","false",0,0,2.8,0,0,21,145,211270830,"true"
290.3,59916,54.292555,-130.35624833333333,3,0,"false","false",-128,0,0,0,0,23,511,316028782,"true"
45,59916,48.22069666666666,16.41339333333333,3,5,"true","false",0,0,0,0,1,17,315,269057488,"true"
320,322060,28.5841,-89.8145,3,0,"false","false",-2,0,0,0,0,0,320,538005061,"true"
249.5,59916,51.7091,4.59067,1,0,"true","true",-128,0,8.3,0,1,19,511,205233390,"true"
283.2,59916,-33.56401666666667,151.28945000000002,3,8,"true","false",-127,0,5.2,0,0,22,287,503039650,"true"
4.5,59916,59.28242,18.932416666666665,3,0,"true","false",-127,0,8,0,0,17,341,265033430,"true"
360,59916,38.44000833333334,-9.111979999999999,1,13,"true","true",-128,0,0.1,0,0,22,511,263208000,"true"
360,59916,52.53680833333333,13.339831666666667,1,0,"true","true",-128,0,0,0,0,22,511,211755630,"true"
220.1,59916,28.473756666666667,-16.24489833333333,3,5,"false","false",0,0,0,2,0,20,20,310780000,"true"
235.7,59916,44.14702,28.667945,1,15,"true","true",-128,0,0.2,0,0,22,511,264800077,"true"
8.7,59916,54.375321666666665,18.659184999999997,1,0,"false","false",0,0,0,0,0,23,167,261082060,"true"
234.7,59916,41.34325333333334,2.160188333333333,1,0,"false","false",127,0,0.3,0,0,23,287,224327160,"true"
